"Sens Factor =0.532dB, AGain =18dB, SERNO: 7101790"
"Auto-generated 90-degree calibration file"
709.044	0.1977
717.871	0.1925
726.807	0.1870
735.855	0.1812
745.016	0.1752
754.290	0.1691
763.680	0.1626
773.187	0.1555
782.812	0.1485
792.557	0.1413
802.424	0.1342
812.413	0.1271
822.526	0.1199
832.766	0.1128
843.133	0.1058
853.629	0.0986
864.255	0.0912
875.014	0.0839
885.907	0.0763
896.935	0.0687
908.101	0.0608
919.406	0.0527
930.851	0.0447
942.439	0.0365
954.171	0.0284
966.049	0.0202
978.076	0.0119
990.251	0.0036
1002.579	-0.0049
1015.060	-0.0136
1027.696	-0.0226
1040.489	-0.0318
1053.442	-0.0408
1066.556	-0.0497
1079.833	-0.0583
1093.276	-0.0666
1106.886	-0.0747
1120.665	-0.0823
1134.616	-0.0899
1148.741	-0.0969
1163.041	-0.1036
1177.519	-0.1099
1192.178	-0.1157
1207.019	-0.1211
1222.045	-0.1264
1237.258	-0.1315
1252.660	-0.1362
1268.254	-0.1407
1284.042	-0.1449
1300.027	-0.1490
1316.211	-0.1527
1332.596	-0.1562
1349.185	-0.1595
1365.981	-0.1631
1382.985	-0.1667
1400.202	-0.1701
1417.633	-0.1734
1435.280	-0.1764
1453.148	-0.1793
1471.238	-0.1819
1489.553	-0.1840
1508.096	-0.1859
1526.870	-0.1873
1545.877	-0.1882
1565.121	-0.1888
1584.605	-0.1891
1604.332	-0.1890
1624.303	-0.1888
1644.524	-0.1882
1664.996	-0.1873
1685.723	-0.1860
1706.708	-0.1844
1727.955	-0.1831
1749.466	-0.1816
1771.244	-0.1800
1793.294	-0.1781
1815.618	-0.1761
1838.221	-0.1736
1861.104	-0.1710
1884.272	-0.1679
1907.729	-0.1646
1931.478	-0.1615
1955.523	-0.1584
1979.866	-0.1549
2004.513	-0.1510
2029.467	-0.1468
2054.731	-0.1422
2080.310	-0.1372
2106.207	-0.1322
2132.427	-0.1269
2158.973	-0.1218
2185.849	-0.1166
2213.060	-0.1113
2240.610	-0.1057
2268.503	-0.1002
2296.743	-0.0943
2325.334	-0.0885
2354.282	-0.0830
2383.590	-0.0775
2413.262	-0.0719
2443.305	-0.0663
2473.721	-0.0605
2504.515	-0.0544
2535.693	-0.0479
2567.260	-0.0413
2599.219	-0.0346
2631.576	-0.0278
2664.335	-0.0207
2697.503	-0.0132
2731.084	-0.0053
2765.082	0.0030
2799.504	0.0116
2834.354	0.0204
2869.638	0.0295
2905.362	0.0381
2941.530	0.0468
2978.148	0.0557
3015.222	0.0647
3052.758	0.0738
3090.761	0.0829
3129.237	0.0921
