"Sens Factor =0.532dB, AGain =18dB, SERNO: 7101790"
726.807	0.1892
735.855	0.1836
745.016	0.1778
754.29	0.1719
763.68	0.1658
773.187	0.1596
782.812	0.1534
792.557	0.1471
802.424	0.1409
812.413	0.1347
822.526	0.1286
832.766	0.1226
843.133	0.1166
853.629	0.1105
864.255	0.1044
875.014	0.0983
885.907	0.0920
896.935	0.0857
908.101	0.0792
919.406	0.0726
930.851	0.0660
942.439	0.0594
954.171	0.0528
966.049	0.0462
978.076	0.0396
990.251	0.0330
1002.579	0.0262
1015.06	0.0193
1027.696	0.0123
1040.489	0.0053
1053.442	-0.0016
1066.556	-0.0083
1079.833	-0.0148
1093.276	-0.0210
1106.886	-0.0269
1120.665	-0.0324
1134.616	-0.0378
1148.741	-0.0427
1163.041	-0.0473
1177.519	-0.0514
1192.178	-0.0551
1207.019	-0.0583
1222.045	-0.0611
1237.258	-0.0636
1252.66	-0.0658
1268.254	-0.0677
1284.042	-0.0693
1300.027	-0.0708
1316.211	-0.0720
1332.596	-0.0729
1349.185	-0.0736
1365.981	-0.0741
1382.985	-0.0744
1400.202	-0.0744
1417.633	-0.0742
1435.28	-0.0737
1453.148	-0.0728
1471.238	-0.0716
1489.553	-0.0699
1508.096	-0.0679
1526.87	-0.0654
1545.877	-0.0625
1565.121	-0.0593
1584.605	-0.0557
1604.332	-0.0517
1624.303	-0.0474
1644.524	-0.0426
1664.996	-0.0374
1685.723	-0.0318
1706.708	-0.0258
1727.955	-0.0195
1749.466	-0.0129
1771.244	-0.0062
1793.294	0.0009
1815.618	0.0081
1838.221	0.0156
1861.104	0.0234
1884.272	0.0316
1907.729	0.0401
1931.478	0.0491
1955.523	0.0585
1979.866	0.0684
2004.513	0.0788
2029.467	0.0896
2054.731	0.1009
2080.31	0.1126
2106.207	0.1245
2132.427	0.1367
2158.973	0.1490
2185.849	0.1617
2213.06	0.1747
2240.61	0.1880
2268.503	0.2014
2296.743	0.2150
2325.334	0.2283
2354.282	0.2415
2383.59	0.2548
2413.262	0.2683
2443.305	0.2822
2473.721	0.2965
2504.515	0.3112
2535.693	0.3263
2567.26	0.3418
2599.219	0.3577
2631.576	0.3739
2664.335	0.3905
2697.503	0.4075
2731.084	0.4248
2765.082	0.4424
2799.504	0.4604
2834.354	0.4787
2869.638	0.4974
2905.362	0.5164
2941.53	0.5357
2978.148	0.5553
3015.222	0.5752
3052.758	0.5953
3090.761	0.6157
3129.237	0.6364
3168.192	0.6572
3207.632	0.6783
3247.563	0.6997
3287.991	0.7212
3328.923	0.7430
3370.364	0.7650
3412.32	0.7874
3454.799	0.8104
3497.807	0.8341
3541.351	0.8586
3585.436	0.8839
3630.07	0.9098
3675.26	0.9363
3721.012	0.9634
3767.334	0.9910
3814.233	1.0194
3861.715	1.0485
3909.789	1.0783
3958.46	1.1085
4007.738	1.1390
4057.63	1.1697
4108.142	1.2007
4159.283	1.2319
4211.061	1.2634
4263.483	1.2952
4316.559	1.3275
4370.294	1.3600
4424.699	1.3930
4479.781	1.4262
4535.548	1.4596
4592.01	1.4932
4649.175	1.5269
4707.051	1.5606
4765.648	1.5943
4824.975	1.6279
4885.039	1.6614
4945.852	1.6946
5007.421	1.7276
5069.757	1.7603
5132.87	1.7926
5196.768	1.8242
5261.46	1.8552
5326.959	1.8852
5393.273	1.9141
5460.413	1.9418
5528.388	1.9680
5597.209	1.9929
5666.887	2.0163
5737.433	2.0386
5808.857	2.0600
5881.169	2.0805
5954.383	2.1004
6028.507	2.1198
6103.555	2.1388
6179.536	2.1576
6256.464	2.1763
6334.349	2.1950
6413.204	2.2139
6493.04	2.2331
6573.87	2.2526
6655.706	2.2722
6738.562	2.2919
6822.448	2.3112
6907.379	2.3301
6993.367	2.3481
7080.426	2.3651
7168.568	2.3803
7257.808	2.3935
7348.158	2.4038
7439.633	2.4108
7532.248	2.4138
7626.015	2.4122
7720.949	2.4064
7817.065	2.3980
7914.377	2.3880
8012.901	2.3767
8112.652	2.3639
8213.645	2.3495
8315.894	2.3327
8419.416	2.3126
8524.228	2.2889
8630.343	2.2606
8737.78	2.2275
8846.555	2.1908
8956.683	2.1515
9068.182	2.1104
9181.069	2.0682
9295.362	2.0253
9411.078	1.9817
9528.233	1.9373
9646.849	1.8914
9766.939	1.8439
9888.525	1.7942
10011.625	1.7421
10136.257	1.6874
10262.44	1.6299
10390.195	1.5697
10519.54	1.5070
10650.495	1.4419
10783.08	1.3747
10917.316	1.3054
11053.223	1.2342
11190.821	1.1613
11330.133	1.0867
11471.179	1.0107
11613.98	0.9334
11758.561	0.8551
11904.939	0.7765
12053.141	0.6982
12203.188	0.6206
12355.102	0.5442
12508.907	0.4698
12664.627	0.3980
12822.286	0.3282
12981.907	0.2591
13143.516	0.1897
13307.136	0.1197
13472.793	0.0492
13640.512	-0.0217
13810.319	-0.0921
13982.24	-0.1613
14156.302	-0.2286
14332.529	-0.2929
14510.951	-0.3538
14691.595	-0.4122
14874.486	-0.4690
15059.655	-0.5247
15247.129	-0.5796
15436.937	-0.6340
15629.106	-0.6881
15823.669	-0.7416
16020.654	-0.7943
16220.091	-0.8458
16422.01	-0.8959
16626.443	-0.9442
16833.422	-0.9907
17042.977	-1.0351
17255.141	-1.0773
17469.945	-1.1165
17687.424	-1.1529
17907.609	-1.1765
18130.537	-1.2002
18356.24	-1.2240
18584.752	-1.2480
18816.107	-1.2720
19050.346	-1.2961
19287.498	-1.3202
19527.604	-1.3442
19770.697	-1.3684
20016.816	-1.3929

